2025-10-26T11:02:16.946+0800	INFO	svr/svr.go:101	Document manager started
2025-10-26T11:02:16.947+0800	INFO	imgagent/main.go:85	Server is running at :8000
2025-10-26T15:34:24.438+0800	INFO	HandleImageGenTasks-1761464064	bailian/qwen_image.go:18	Generating image for scene, content: 曹操跪献七宝刀于董卓面前，背后衣镜映出他拔刀的瞬间，吕布牵马立于阁外，光影交错间暗流涌动，危机一触即发。
2025-10-26T15:34:24.438+0800	INFO	HandleImageGenTasks-1761464064	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义至董卓乱政为背景的历史演义小说，描绘了刘备、关羽、张飞桃园结义，共讨乱贼的英雄征程。故事始于民间动荡、宦官专权，张角兄弟掀起黄巾之乱，三方势力崛起，天下分崩离析。主要情节围绕刘关张从乡野义士投身战场，征战黄巾，结盟诸侯，参与讨伐董卓展开。核心冲突在于忠义英雄与腐败权奸、乱世枭雄之间的对抗。整体风格恢弘厚重，充满古典悲壮气息。视觉上呈现汉末古朴建筑、旌旗猎猎的战场、桃园结拜的仪式感、人物长髯重甲的典型形象，场景多为城池、军寨、山野与宫阙，色调沉稳，气势磅礴，适合表现乱世风云与英雄气概。

主要角色：
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 袁绍：司隶校尉，仪表堂堂，敢于拔剑抗董
- 李儒：董卓女婿，谋士打扮
- 吕布：身长九尺，虎体狼腰，豹头猿臂，头戴三叉束发紫金冠，身披兽面吞头连环铠，手持画戟，骑赤兔马
- 丁原：背后有义子吕布持方天画戟护卫
- 曹操：细眼长髯，官拜骑都尉，小字阿瞒
- 陈宫：骁骑校尉，字公台，东郡人
- 董卓：肥胖不耐久坐，带剑入席，出入常带甲士护卫
- 张角：不第秀才，号为太平道人
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 孙坚：广额阔面，虎体熊腰，使古锭刀，骑花鬃马
- 何进：大将军，外戚出身

场景描述：曹操跪献七宝刀于董卓面前，背后衣镜映出他拔刀的瞬间，吕布牵马立于阁外，光影交错间暗流涌动，危机一触即发。
2025-10-26T15:34:29.568+0800	INFO	0e5d4d0ebcac4253bf2f2a7eaa77951e	svr/document_svr.go:216	List documents
2025-10-26T15:34:33.958+0800	INFO	f69e4c4e079b409785588173f428bfe7	svr/document_svr.go:470	List scenes by document, docID: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:34:33.958+0800	INFO	fbd2402e486941c7908ba375ca8fedb1	svr/document_svr.go:143	Get document, docID: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:34:38.411+0800	INFO	HandleImageGenTasks-1761464064	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/58/20251026/c1a4ba8a/3e810dd0-3860-4d16-8a95-97acb0a98eaa-1.png?Expires=1762069878&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=QLJOMWsQLDuLvSr59AAwg7ii3nk%3D
2025-10-26T15:34:38.421+0800	INFO	HandleImageGenTasks-1761464064	svr/document_mgr.go:383	Image generated for scene: 77449af265e74fe29e47fcc79637840e, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/58/20251026/c1a4ba8a/3e810dd0-3860-4d16-8a95-97acb0a98eaa-1.png?Expires=1762069878&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=QLJOMWsQLDuLvSr59AAwg7ii3nk%3D
2025-10-26T15:34:38.421+0800	INFO	HandleImageGenTasks-1761464064	bailian/qwen_tts.go:16	Generating TTS for text, length: 156
2025-10-26T15:34:41.789+0800	ERROR	HandleImageGenTasks-1761464064	bailian/qwen_tts.go:69	TTS API returned error, code: , message: 
2025-10-26T15:34:41.789+0800	ERROR	HandleImageGenTasks-1761464064	svr/document_mgr.go:388	Failed to generate TTS, scene: 77449af265e74fe29e47fcc79637840e, err: TTS API error:  - 
2025-10-26T15:34:41.789+0800	ERROR	HandleImageGenTasks-1761464064	svr/document_mgr.go:314	Failed to handle document image gen, doc: e4e16487ee444db8858594a00f116cd0, err: TTS API error:  - 
2025-10-26T15:34:54.428+0800	INFO	HandleImageGenTasks-1761464094	svr/document_mgr.go:332	Handling document image generation, docID: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:34:54.437+0800	INFO	HandleImageGenTasks-1761464094	svr/document_mgr.go:364	Found 8 pending image scenes for doc: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:34:54.437+0800	INFO	HandleImageGenTasks-1761464094	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: ad9c32bf12494f85b3e994e37cf0de1a, content: 涿郡大兴山下，黄巾军披发抹额、声势浩荡，张飞挺起丈八蛇矛直刺敌将邓茂心窝，鲜血飞溅，关羽横刀立马、目光如炬，刘备扬鞭怒骂，战场尘土飞扬，气氛激烈紧张。
2025-10-26T15:34:54.437+0800	INFO	HandleImageGenTasks-1761464094	bailian/qwen_image.go:18	Generating image for scene, content: 涿郡大兴山下，黄巾军披发抹额、声势浩荡，张飞挺起丈八蛇矛直刺敌将邓茂心窝，鲜血飞溅，关羽横刀立马、目光如炬，刘备扬鞭怒骂，战场尘土飞扬，气氛激烈紧张。
2025-10-26T15:34:54.437+0800	INFO	HandleImageGenTasks-1761464094	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义至董卓乱政为背景的历史演义小说，描绘了刘备、关羽、张飞桃园结义，共讨乱贼的英雄征程。故事始于民间动荡、宦官专权，张角兄弟掀起黄巾之乱，三方势力崛起，天下分崩离析。主要情节围绕刘关张从乡野义士投身战场，征战黄巾，结盟诸侯，参与讨伐董卓展开。核心冲突在于忠义英雄与腐败权奸、乱世枭雄之间的对抗。整体风格恢弘厚重，充满古典悲壮气息。视觉上呈现汉末古朴建筑、旌旗猎猎的战场、桃园结拜的仪式感、人物长髯重甲的典型形象，场景多为城池、军寨、山野与宫阙，色调沉稳，气势磅礴，适合表现乱世风云与英雄气概。

主要角色：
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 袁绍：司隶校尉，仪表堂堂，敢于拔剑抗董
- 李儒：董卓女婿，谋士打扮
- 吕布：身长九尺，虎体狼腰，豹头猿臂，头戴三叉束发紫金冠，身披兽面吞头连环铠，手持画戟，骑赤兔马
- 丁原：背后有义子吕布持方天画戟护卫
- 曹操：细眼长髯，官拜骑都尉，小字阿瞒
- 陈宫：骁骑校尉，字公台，东郡人
- 董卓：肥胖不耐久坐，带剑入席，出入常带甲士护卫
- 张角：不第秀才，号为太平道人
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 孙坚：广额阔面，虎体熊腰，使古锭刀，骑花鬃马
- 何进：大将军，外戚出身

场景描述：涿郡大兴山下，黄巾军披发抹额、声势浩荡，张飞挺起丈八蛇矛直刺敌将邓茂心窝，鲜血飞溅，关羽横刀立马、目光如炬，刘备扬鞭怒骂，战场尘土飞扬，气氛激烈紧张。
2025-10-26T15:35:10.053+0800	INFO	HandleImageGenTasks-1761464094	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/ca/20251026/c1a4ba8a/e2ae1358-f2ab-4d05-993d-cc53acc05e44-1.png?Expires=1762069909&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=NP0wYWfcZ%2Bk%2FP3XQ0yAm8Jb0bi8%3D
2025-10-26T15:35:10.061+0800	INFO	HandleImageGenTasks-1761464094	svr/document_mgr.go:383	Image generated for scene: ad9c32bf12494f85b3e994e37cf0de1a, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/ca/20251026/c1a4ba8a/e2ae1358-f2ab-4d05-993d-cc53acc05e44-1.png?Expires=1762069909&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=NP0wYWfcZ%2Bk%2FP3XQ0yAm8Jb0bi8%3D
2025-10-26T15:35:10.061+0800	INFO	HandleImageGenTasks-1761464094	bailian/qwen_tts.go:16	Generating TTS for text, length: 225
2025-10-26T15:35:15.015+0800	ERROR	HandleImageGenTasks-1761464094	bailian/qwen_tts.go:69	TTS API returned error, code: , message: 
2025-10-26T15:35:15.015+0800	ERROR	HandleImageGenTasks-1761464094	svr/document_mgr.go:388	Failed to generate TTS, scene: ad9c32bf12494f85b3e994e37cf0de1a, err: TTS API error:  - 
2025-10-26T15:35:15.015+0800	ERROR	HandleImageGenTasks-1761464094	svr/document_mgr.go:314	Failed to handle document image gen, doc: e4e16487ee444db8858594a00f116cd0, err: TTS API error:  - 
2025-10-26T15:35:24.428+0800	INFO	HandleImageGenTasks-1761464124	svr/document_mgr.go:332	Handling document image generation, docID: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:35:24.437+0800	INFO	HandleImageGenTasks-1761464124	svr/document_mgr.go:364	Found 7 pending image scenes for doc: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:35:24.437+0800	INFO	HandleImageGenTasks-1761464124	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: bb0da1b6473245a0aa93359be059fe6a, content: 安喜县衙前街道，张飞将督邮绑在马桩上，手持折断的柳条奋力鞭打，督邮痛苦挣扎，关羽在一旁冷眼旁观，刘备从远处匆忙赶来，人群喧闹混乱。
2025-10-26T15:35:24.437+0800	INFO	HandleImageGenTasks-1761464124	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县衙前街道，张飞将督邮绑在马桩上，手持折断的柳条奋力鞭打，督邮痛苦挣扎，关羽在一旁冷眼旁观，刘备从远处匆忙赶来，人群喧闹混乱。
2025-10-26T15:35:24.437+0800	INFO	HandleImageGenTasks-1761464124	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义至董卓乱政为背景的历史演义小说，描绘了刘备、关羽、张飞桃园结义，共讨乱贼的英雄征程。故事始于民间动荡、宦官专权，张角兄弟掀起黄巾之乱，三方势力崛起，天下分崩离析。主要情节围绕刘关张从乡野义士投身战场，征战黄巾，结盟诸侯，参与讨伐董卓展开。核心冲突在于忠义英雄与腐败权奸、乱世枭雄之间的对抗。整体风格恢弘厚重，充满古典悲壮气息。视觉上呈现汉末古朴建筑、旌旗猎猎的战场、桃园结拜的仪式感、人物长髯重甲的典型形象，场景多为城池、军寨、山野与宫阙，色调沉稳，气势磅礴，适合表现乱世风云与英雄气概。

主要角色：
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 袁绍：司隶校尉，仪表堂堂，敢于拔剑抗董
- 李儒：董卓女婿，谋士打扮
- 吕布：身长九尺，虎体狼腰，豹头猿臂，头戴三叉束发紫金冠，身披兽面吞头连环铠，手持画戟，骑赤兔马
- 丁原：背后有义子吕布持方天画戟护卫
- 曹操：细眼长髯，官拜骑都尉，小字阿瞒
- 陈宫：骁骑校尉，字公台，东郡人
- 董卓：肥胖不耐久坐，带剑入席，出入常带甲士护卫
- 张角：不第秀才，号为太平道人
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 孙坚：广额阔面，虎体熊腰，使古锭刀，骑花鬃马
- 何进：大将军，外戚出身

场景描述：安喜县衙前街道，张飞将督邮绑在马桩上，手持折断的柳条奋力鞭打，督邮痛苦挣扎，关羽在一旁冷眼旁观，刘备从远处匆忙赶来，人群喧闹混乱。
2025-10-26T15:35:35.975+0800	INFO	HandleImageGenTasks-1761464124	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/3e/20251026/c1a4ba8a/8a2e0353-690f-44f1-8bea-fb9a02277c9c-1.png?Expires=1762069935&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=cZFECzUm41TSuhn7h8yLQkVnQrY%3D
2025-10-26T15:35:35.982+0800	INFO	HandleImageGenTasks-1761464124	svr/document_mgr.go:383	Image generated for scene: bb0da1b6473245a0aa93359be059fe6a, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/3e/20251026/c1a4ba8a/8a2e0353-690f-44f1-8bea-fb9a02277c9c-1.png?Expires=1762069935&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=cZFECzUm41TSuhn7h8yLQkVnQrY%3D
2025-10-26T15:35:35.982+0800	INFO	HandleImageGenTasks-1761464124	bailian/qwen_tts.go:16	Generating TTS for text, length: 195
2025-10-26T15:35:39.851+0800	ERROR	HandleImageGenTasks-1761464124	bailian/qwen_tts.go:69	TTS API returned error, code: , message: 
2025-10-26T15:35:39.852+0800	ERROR	HandleImageGenTasks-1761464124	svr/document_mgr.go:388	Failed to generate TTS, scene: bb0da1b6473245a0aa93359be059fe6a, err: TTS API error:  - 
2025-10-26T15:35:39.852+0800	ERROR	HandleImageGenTasks-1761464124	svr/document_mgr.go:314	Failed to handle document image gen, doc: e4e16487ee444db8858594a00f116cd0, err: TTS API error:  - 
2025-10-26T15:35:54.432+0800	INFO	HandleImageGenTasks-1761464154	svr/document_mgr.go:332	Handling document image generation, docID: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:35:54.440+0800	INFO	HandleImageGenTasks-1761464154	svr/document_mgr.go:364	Found 6 pending image scenes for doc: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:35:54.440+0800	INFO	HandleImageGenTasks-1761464154	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: bcf50d4da2044f38ade0288ad7e9f307, content: 北邙山深夜荒野，少帝与陈留王蜷伏乱草中，露水沾衣、饥寒交迫，忽见成群流萤照亮前路，微光闪烁宛如天助，营造出绝境逢生的神秘氛围。
2025-10-26T15:35:54.440+0800	INFO	HandleImageGenTasks-1761464154	bailian/qwen_image.go:18	Generating image for scene, content: 北邙山深夜荒野，少帝与陈留王蜷伏乱草中，露水沾衣、饥寒交迫，忽见成群流萤照亮前路，微光闪烁宛如天助，营造出绝境逢生的神秘氛围。
2025-10-26T15:35:54.440+0800	INFO	HandleImageGenTasks-1761464154	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义至董卓乱政为背景的历史演义小说，描绘了刘备、关羽、张飞桃园结义，共讨乱贼的英雄征程。故事始于民间动荡、宦官专权，张角兄弟掀起黄巾之乱，三方势力崛起，天下分崩离析。主要情节围绕刘关张从乡野义士投身战场，征战黄巾，结盟诸侯，参与讨伐董卓展开。核心冲突在于忠义英雄与腐败权奸、乱世枭雄之间的对抗。整体风格恢弘厚重，充满古典悲壮气息。视觉上呈现汉末古朴建筑、旌旗猎猎的战场、桃园结拜的仪式感、人物长髯重甲的典型形象，场景多为城池、军寨、山野与宫阙，色调沉稳，气势磅礴，适合表现乱世风云与英雄气概。

主要角色：
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 袁绍：司隶校尉，仪表堂堂，敢于拔剑抗董
- 李儒：董卓女婿，谋士打扮
- 吕布：身长九尺，虎体狼腰，豹头猿臂，头戴三叉束发紫金冠，身披兽面吞头连环铠，手持画戟，骑赤兔马
- 丁原：背后有义子吕布持方天画戟护卫
- 曹操：细眼长髯，官拜骑都尉，小字阿瞒
- 陈宫：骁骑校尉，字公台，东郡人
- 董卓：肥胖不耐久坐，带剑入席，出入常带甲士护卫
- 张角：不第秀才，号为太平道人
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 孙坚：广额阔面，虎体熊腰，使古锭刀，骑花鬃马
- 何进：大将军，外戚出身

场景描述：北邙山深夜荒野，少帝与陈留王蜷伏乱草中，露水沾衣、饥寒交迫，忽见成群流萤照亮前路，微光闪烁宛如天助，营造出绝境逢生的神秘氛围。
2025-10-26T15:36:06.164+0800	INFO	HandleImageGenTasks-1761464154	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/64/20251026/c1a4ba8a/68714af9-1c8a-4f7e-863d-0238e8267f1e-1.png?Expires=1762069965&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=jzVyoopUPTmxnmWWunVJ6dN6tEU%3D
2025-10-26T15:36:06.169+0800	INFO	HandleImageGenTasks-1761464154	svr/document_mgr.go:383	Image generated for scene: bcf50d4da2044f38ade0288ad7e9f307, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/64/20251026/c1a4ba8a/68714af9-1c8a-4f7e-863d-0238e8267f1e-1.png?Expires=1762069965&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=jzVyoopUPTmxnmWWunVJ6dN6tEU%3D
2025-10-26T15:36:06.169+0800	INFO	HandleImageGenTasks-1761464154	bailian/qwen_tts.go:16	Generating TTS for text, length: 189
2025-10-26T15:36:10.571+0800	ERROR	HandleImageGenTasks-1761464154	bailian/qwen_tts.go:69	TTS API returned error, code: , message: 
2025-10-26T15:36:10.571+0800	ERROR	HandleImageGenTasks-1761464154	svr/document_mgr.go:388	Failed to generate TTS, scene: bcf50d4da2044f38ade0288ad7e9f307, err: TTS API error:  - 
2025-10-26T15:36:10.571+0800	ERROR	HandleImageGenTasks-1761464154	svr/document_mgr.go:314	Failed to handle document image gen, doc: e4e16487ee444db8858594a00f116cd0, err: TTS API error:  - 
2025-10-26T15:36:24.428+0800	INFO	HandleImageGenTasks-1761464184	svr/document_mgr.go:332	Handling document image generation, docID: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:36:24.436+0800	INFO	HandleImageGenTasks-1761464184	svr/document_mgr.go:364	Found 5 pending image scenes for doc: e4e16487ee444db8858594a00f116cd0
2025-10-26T15:36:24.436+0800	INFO	HandleImageGenTasks-1761464184	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: 36c14fb2c3fa41d38900035aa95f0742, content: 颍川战场火光冲天，皇甫嵩与朱儁指挥官军趁夜纵火，草营烈焰翻腾，黄巾残兵慌乱奔逃，曹操率红旗骑兵骤然杀出，截住去路，他细眼长髯、手执长剑，气势逼人，风卷残云般席卷战场。
